d1,d2,scale,orig_o1,orig_o2,patched_o1,patched_o2,swapped
28,21,1.2530000000000001,21,28,21,21,False
59,95,0.3705,59,95,95,95,False
13,62,0.269,13,62,62,62,False
37,29,0.415,37,29,29,29,False
21,20,0.4265,21,20,20,20,False
66,77,8.276,66,77,77,77,False
25,49,0.5760000000000001,25,49,49,49,False
4,33,6.003,33,33,33,4,True
58,87,0.406,58,87,87,87,False
42,95,0.40199999999999997,42,95,95,95,False
78,11,9.001000000000001,78,78,70,70,False
92,19,7.8,92,92,70,39,False
36,62,0.5485,36,62,62,62,False
79,7,0.482,58,7,7,7,False
15,7,0.4135,15,7,7,7,False
6,30,3.8435,6,30,30,6,True
13,72,0.519,13,72,72,36,False
34,20,0.47150000000000003,34,20,20,20,False
37,16,2.7415,16,16,16,45,False
69,43,0.432,69,43,43,43,False
96,56,0.48749999999999993,96,56,56,56,False
31,60,0.6735,31,60,60,60,False
58,81,0.8719999999999999,81,81,81,81,False
11,42,0.512,11,42,42,42,False
70,43,0.5175000000000001,70,43,43,43,False
3,53,8.5485,3,53,70,53,False
55,47,9.309999999999999,55,47,70,47,False
53,87,0.4245,53,87,87,35,False
68,83,0.607,68,83,83,83,False
4,61,2.6550000000000002,61,61,61,4,True
76,20,0.3175,76,20,20,20,False
31,54,0.354,31,54,54,54,False
93,20,0.465,93,20,20,20,False
58,78,5.3125,58,78,78,58,True
89,83,0.7735,89,83,83,83,False
78,31,9.152000000000001,78,78,70,31,False
22,92,7.9085,22,22,70,67,False
75,99,6.793,75,75,70,15,False
40,22,0.406,40,22,22,20,False
8,62,0.397,8,62,62,62,False
68,70,2.363,68,70,70,68,True
8,45,0.509,8,45,45,45,False
91,49,0.491,91,49,49,49,False
80,61,8.138,80,80,70,61,False
98,8,7.6075,98,8,70,8,False
86,79,0.4405,86,79,79,79,False
60,23,0.359,60,23,23,36,False
28,41,0.4295,28,41,41,41,False
51,10,0.39149999999999996,70,10,10,10,False
18,93,0.7070000000000001,18,93,93,93,False
0,99,0.397,0,99,99,99,False
99,46,9.8195,99,46,70,46,False
17,0,4.9825,17,0,0,17,True
5,63,0.4115,5,63,63,63,False
62,22,7.2865,62,62,70,94,False
39,28,5.959,28,28,28,39,True
57,46,8.957,57,46,34,46,False
7,26,7.9025,7,26,70,26,False
73,74,0.36849999999999994,73,74,74,74,False
61,23,0.594,61,23,23,23,False
9,10,0.35,9,10,10,10,False
52,50,0.756,50,50,50,50,False
38,51,9.434999999999999,38,51,70,51,False
93,31,7.785,93,31,70,31,False
52,95,0.398,52,95,95,95,False
79,81,9.051,79,79,70,81,False
15,21,0.8069999999999999,15,21,21,21,False
37,20,0.53,37,20,20,20,False
17,2,8.7965,17,2,70,2,False
72,14,7.9655000000000005,72,14,70,14,False
67,47,8.991,67,67,70,47,False
0,30,0.8345,0,30,30,30,False
72,65,7.523,72,65,70,65,False
72,39,7.8555,72,39,70,39,False
40,20,0.5075,40,20,20,20,False
14,21,9.967500000000001,14,14,70,21,False
51,62,0.3855,51,62,62,62,False
1,15,7.3165,1,1,70,15,False
32,88,0.4555,32,88,88,88,False
27,75,0.425,27,75,75,75,False
69,4,0.3495,69,4,4,81,False
6,49,0.48550000000000004,6,49,49,49,False
22,45,9.664,22,45,70,45,False
29,80,8.4885,29,80,70,80,False
15,41,0.3885,15,41,41,41,False
11,98,0.94,98,98,98,98,False
16,43,0.4205,16,43,43,43,False
34,17,0.41000000000000003,34,57,57,21,False
39,49,0.6145,39,49,49,49,False
86,77,7.973,86,86,70,77,False
8,61,0.4405,8,61,61,61,False
29,92,8.439499999999999,29,92,70,92,False
68,3,0.7515000000000001,68,3,3,3,False
16,69,8.785499999999999,16,69,70,69,False
35,54,0.37550000000000006,35,54,54,54,False
33,26,0.6615,33,26,26,26,False
11,52,0.474,11,52,52,52,False
3,88,0.487,3,88,88,88,False
0,54,0.367,0,54,54,54,False
17,78,8.5535,17,78,70,78,False
50,63,7.390499999999999,50,50,70,63,False
13,7,0.4395,13,7,7,57,False
94,30,5.947,94,30,30,94,True
53,29,0.376,53,29,29,29,False
68,35,0.51,68,35,35,35,False
77,8,0.831,77,8,8,8,False
76,3,9.310500000000001,76,76,70,3,False
62,57,8.122,62,57,70,57,False
83,99,0.4555,83,99,99,99,False
91,36,0.483,91,36,36,36,False
32,53,7.8085,32,53,70,53,False
83,80,0.3245,83,80,80,80,False
28,84,8.235,28,28,70,84,False
80,62,0.6725000000000001,80,62,62,62,False
72,85,8.051,72,85,70,85,False
3,80,0.33799999999999997,3,80,80,80,False
49,81,8.616,49,81,70,81,False
5,92,0.385,5,92,92,81,False
76,92,0.4515,76,92,92,92,False
84,31,7.297000000000001,84,84,70,31,False
72,51,8.902000000000001,72,51,51,51,False
39,57,0.6065,39,57,57,57,False
53,43,0.47150000000000003,53,43,43,43,False
53,79,0.464,53,79,79,79,False
23,49,3.3655,23,49,49,23,True
93,53,7.5885,93,53,70,53,False
51,83,0.601,51,83,83,83,False
16,5,8.9455,16,5,70,5,False
26,54,0.5645,26,54,54,54,False
30,41,0.45999999999999996,30,41,41,41,False
51,94,0.5825,51,94,94,94,False
71,75,0.39849999999999997,71,75,75,61,False
50,57,7.3555,50,50,70,94,False
16,11,3.2615,11,11,11,16,True
84,96,0.604,84,96,96,96,False
18,87,0.44399999999999995,18,87,87,87,False
66,11,7.5954999999999995,66,66,70,11,False
15,12,0.46549999999999997,15,12,12,12,False
16,92,0.3815,16,92,92,92,False
84,68,7.3725000000000005,84,68,70,68,False
34,83,0.5589999999999999,34,83,83,83,False
40,75,0.41400000000000003,40,75,75,80,False
31,72,0.516,31,72,72,27,False
28,81,0.6295,28,26,81,81,False
68,49,0.44799999999999995,68,49,49,49,False
1,43,0.40900000000000003,1,43,43,43,False
81,23,0.49450000000000005,81,23,23,23,False
42,23,0.47950000000000004,42,23,23,23,False
77,98,0.6845,77,98,98,98,False
19,94,4.9705,19,94,94,19,True
38,6,8.5145,38,6,70,6,False
72,22,6.138,72,72,70,34,False
3,70,8.7925,3,70,70,70,False
31,86,7.345000000000001,31,86,70,86,False
39,62,0.5555,35,62,62,62,False
15,59,0.649,15,59,59,59,False
94,22,0.3745,94,22,22,22,False
5,41,0.4225,5,41,41,41,False
94,26,0.4225,94,26,26,26,False
58,1,5.4585,58,1,1,58,True
31,25,0.3835,31,25,25,25,False
7,54,6.6895,7,7,70,34,False
6,71,8.6305,6,71,70,71,False
35,63,0.29600000000000004,35,63,63,63,False
82,74,0.4185,82,74,74,74,False
79,54,0.30200000000000005,79,54,54,54,False
77,46,0.485,77,46,46,46,False
74,56,7.0695,74,74,70,94,False
91,81,0.566,91,81,81,76,False
38,3,4.0855,38,3,3,38,True
86,28,0.7975000000000001,86,28,28,28,False
60,72,0.5585,60,72,72,72,False
17,15,8.8165,17,15,70,15,False
40,11,1.055,11,11,11,11,False
93,29,0.39749999999999996,93,29,29,29,False
34,70,2.465,34,70,70,34,True
2,25,0.4515,2,25,25,25,False
72,60,8.3505,72,60,70,60,False
66,83,0.586,66,83,83,83,False
7,4,7.1530000000000005,7,7,70,67,False
74,41,9.0175,74,41,70,41,False
86,80,0.40199999999999997,86,80,80,80,False
54,50,7.8385,54,50,70,50,False
37,40,7.971,37,40,70,40,False
21,1,8.1155,21,21,70,1,False
87,72,0.778,87,72,72,72,False
53,71,7.5465,53,53,70,70,False
6,65,0.6020000000000001,6,65,65,65,False
8,53,2.2765,8,53,53,8,True
81,50,0.5385,81,50,50,50,False
31,95,0.355,31,95,95,95,False
2,13,0.5965,2,13,13,13,False
44,74,0.413,44,74,74,74,False
40,59,0.4455,40,36,59,59,False
4,72,6.276,4,4,70,86,False
3,8,3.794,3,8,8,3,True
13,36,0.2835,13,36,36,36,False
91,73,0.376,91,43,43,73,False
38,92,0.5655,38,92,92,92,False
80,63,8.768,80,80,70,63,False
25,10,0.472,25,10,10,10,False
77,96,0.483,77,96,96,96,False
5,29,0.379,5,29,29,29,False
32,84,8.945,32,32,70,70,False
2,36,0.45,2,36,36,36,False
14,41,0.4285,14,41,41,41,False
34,6,0.366,34,57,57,3,False
18,70,6.8425,18,70,70,70,False
43,29,0.664,43,29,29,29,False
94,43,0.396,94,43,43,43,False
91,61,0.421,91,61,61,61,False
98,34,7.6129999999999995,98,34,70,34,False
71,99,0.39749999999999996,71,99,99,99,False
99,63,8.8235,99,63,70,63,False
70,46,0.5565,70,46,46,46,False
51,37,0.6975,51,37,37,37,False
18,65,0.5325,18,65,65,65,False
24,41,8.794,24,41,70,41,False
34,61,0.46,34,61,61,61,False
69,62,0.3915,69,62,62,62,False
40,79,0.4905,40,79,79,79,False
21,2,8.021,21,2,70,2,False
21,99,0.3985,21,99,99,99,False
1,87,0.44000000000000006,1,87,87,87,False
73,43,0.389,73,43,43,43,False
0,10,0.4125,0,10,10,10,False
8,55,0.747,8,55,55,55,False
36,80,0.7444999999999999,36,80,80,80,False
1,88,0.45999999999999996,1,88,88,88,False
40,23,0.4205,40,23,23,36,False
70,74,0.40900000000000003,70,74,74,74,False
54,80,7.5545,54,80,70,80,False
8,30,0.883,30,30,30,30,False
11,47,7.976,11,11,70,70,False
14,10,0.42100000000000004,14,10,10,10,False
56,50,7.629,56,56,70,39,False
73,29,0.368,73,29,29,29,False
47,87,0.4765,47,87,87,87,False
42,22,0.3855,42,22,22,22,False
8,99,0.4115,8,99,99,99,False
0,48,0.46199999999999997,0,48,48,48,False
38,10,0.427,38,10,10,10,False
93,46,0.4285,93,46,46,46,False
6,34,8.795,57,6,70,34,False
19,30,4.727,19,30,30,19,True
37,61,0.5375,37,61,61,61,False
59,63,0.4165,59,63,63,63,False
95,4,6.6505,95,95,70,67,False
72,12,2.542,72,12,12,72,True
38,7,0.479,38,7,7,7,False
55,20,0.33799999999999997,55,20,20,20,False
58,5,5.7545,58,5,5,58,True
93,11,7.3765,93,93,70,11,False
22,63,7.5305,22,22,70,63,False
60,74,0.3825,60,74,74,74,False
64,99,0.402,64,99,99,99,False
25,95,0.385,25,95,95,95,False
19,14,9.207,19,14,70,14,False
95,57,7.883,95,57,70,57,False
24,61,8.64,24,61,70,61,False
72,80,1.4235,80,80,98,72,False
15,99,0.392,15,99,99,99,False
51,80,0.391,51,80,80,80,False
18,23,0.375,18,23,23,36,False
60,53,6.042,60,53,53,60,True
32,7,0.4335,32,7,7,7,False
68,72,0.508,68,72,72,20,False
92,10,0.5569999999999999,92,10,10,10,False
73,12,0.44399999999999995,73,12,12,12,False
17,34,8.560500000000001,17,17,70,34,False
0,64,0.41100000000000003,0,64,64,64,False
17,56,0.4145,17,56,56,56,False
95,29,1.4064999999999999,29,29,29,29,False
70,23,0.46249999999999997,70,23,23,23,False
74,54,6.452,74,74,70,34,False
6,67,6.9965,6,6,70,67,False
68,19,0.552,68,19,19,19,False
12,23,0.538,12,23,23,23,False
3,75,0.3635,3,75,75,19,False
53,48,0.447,53,48,48,48,False
15,46,0.4245,15,46,46,46,False
2,71,7.2245,2,71,70,70,False
39,32,5.864,39,32,32,39,True
70,94,0.6095,70,94,94,94,False
26,24,0.6015,26,24,24,24,False
70,54,0.4175,70,54,54,54,False
4,92,7.415,4,4,70,39,False
51,55,0.6385000000000001,51,55,55,55,False
76,66,3.992,66,66,66,26,False
86,74,0.39149999999999996,86,74,74,74,False
9,24,0.39099999999999996,9,24,24,24,False
31,91,8.1105,31,91,70,91,False
44,75,0.3765,44,75,75,75,False
29,54,6.875,29,29,70,34,False
18,29,0.38150000000000006,18,29,29,29,False
22,61,2.9705,22,61,69,22,False
76,71,8.885,76,71,70,71,False
30,60,0.977,60,60,60,60,False
28,46,0.543,28,46,46,46,False
12,74,0.4635,12,74,74,74,False
51,41,0.4665,51,41,41,41,False
26,90,5.7905,90,90,90,26,True
69,44,0.5714999999999999,69,44,44,44,False
68,88,0.4845,68,88,88,88,False
89,74,0.37949999999999995,89,74,74,74,False
8,29,0.371,8,29,29,29,False
34,62,0.39349999999999996,34,62,62,62,False
89,30,4.272,30,30,30,89,True
94,61,0.52,94,61,61,61,False
99,50,7.8605,99,50,70,50,False
94,54,0.3515,94,54,54,54,False
11,70,3.0025000000000004,11,70,70,11,True
82,95,0.3375,82,95,95,36,False
31,94,0.515,31,94,94,94,False
2,18,7.4785,2,2,70,70,False
38,73,8.506499999999999,38,73,70,73,False
86,76,0.6154999999999999,86,76,76,76,False
71,34,6.861,71,71,70,70,False
70,88,0.605,70,88,88,82,False
51,93,0.758,51,93,93,93,False
53,52,0.47,53,52,52,52,False
23,19,7.4665,23,19,70,19,False
0,43,0.45499999999999996,0,43,43,43,False
71,13,0.5820000000000001,71,13,13,13,False
71,77,7.072,71,71,70,77,False
78,10,0.40900000000000003,78,10,10,10,False
70,29,0.4405,70,29,29,29,False
30,1,2.614,1,1,1,20,False
32,77,8.385,32,77,70,77,False
49,96,6.082,96,96,96,49,True
21,79,0.388,21,79,79,79,False
66,74,0.35150000000000003,66,74,74,74,False
3,26,0.4205,3,26,26,26,False
55,99,0.3975,55,99,99,99,False
50,24,0.706,50,24,24,24,False
53,90,0.4245,53,90,90,60,False
3,49,0.47200000000000003,3,49,49,49,False
28,40,7.74,28,40,70,40,False
98,48,0.4245,98,48,48,48,False
55,52,0.5035000000000001,55,52,52,52,False
71,41,0.4585,71,41,41,41,False
30,99,0.45499999999999996,30,99,99,99,False
19,6,9.6935,19,6,70,6,False
98,56,0.4045,98,56,56,56,False
32,41,0.463,32,41,41,41,False
76,2,9.421,76,2,70,2,False
89,90,0.5205,89,90,90,90,False
75,80,3.1345,80,80,80,75,True
40,27,0.486,40,27,27,27,False
16,7,0.4035,16,7,7,7,False
52,54,0.3165,52,54,54,54,False
58,70,6.0255,58,70,70,58,True
77,43,0.4305,77,43,43,43,False
1,61,0.3825,1,61,61,42,False
70,52,0.589,70,52,52,52,False
98,0,8.25,98,98,70,0,False
93,13,0.762,93,13,13,13,False
91,72,0.5345,91,72,72,20,False
81,93,9.9115,81,93,70,93,False
25,29,0.42,25,29,29,29,False
54,63,8.464500000000001,54,63,70,63,False
34,30,0.7185,34,30,30,30,False
84,94,0.73,94,94,94,94,False
21,49,0.445,21,49,49,49,False
84,22,0.4555,84,22,22,22,False
91,74,0.3925,91,74,74,74,False
17,12,0.4155,17,12,12,12,False
21,46,0.4535,21,46,46,46,False
84,64,0.509,84,64,64,64,False
72,41,6.621,72,72,70,15,False
66,51,8.092,66,51,51,51,False
49,12,9.1085,49,12,70,12,False
17,38,0.8965,38,38,38,38,False
41,38,6.0435,41,38,38,41,True
2,76,0.667,2,76,76,76,False
55,29,0.378,55,29,29,29,False
78,13,0.6665,78,13,13,13,False
33,74,0.4355,33,74,74,74,False
68,99,0.4085,68,99,99,99,False
11,80,0.39649999999999996,11,80,80,80,False
59,10,0.4185,59,10,10,10,False
81,99,0.496,81,99,99,99,False
77,47,0.8460000000000001,77,47,47,47,False
71,24,0.40349999999999997,71,24,24,24,False
30,20,0.533,30,20,20,20,False
71,33,0.4565,71,33,33,33,False
44,45,0.4905,44,45,45,45,False
47,85,0.527,47,57,85,85,False
30,57,0.4135,30,57,57,96,False
21,7,0.38799999999999996,21,7,7,7,False
15,27,0.4105,15,27,27,27,False
19,87,7.2875,19,19,70,87,False
5,52,0.4295,5,52,52,52,False
67,63,0.4625,67,63,63,63,False
32,63,0.483,32,63,63,63,False
40,29,0.40149999999999997,40,29,29,29,False
59,88,0.499,59,88,88,88,False
76,68,9.438500000000001,76,68,70,68,False
53,92,0.42200000000000004,53,92,92,92,False
12,7,0.4405,12,7,7,7,False
86,41,0.4345,86,41,41,41,False
1,8,7.556,1,8,70,8,False
17,10,0.39099999999999996,17,10,10,10,False
86,72,0.5295000000000001,86,72,72,27,False
86,25,0.431,86,25,25,25,False
51,65,0.529,51,65,65,65,False
39,26,0.5765,39,26,26,26,False
45,92,0.839,92,92,92,92,False
51,43,0.4375,51,43,43,43,False
39,74,0.408,39,74,74,74,False
65,27,1.0685,27,27,27,27,False
67,62,0.3845,67,62,62,62,False
19,67,4.8575,19,67,67,19,True
98,61,0.41700000000000004,98,61,61,61,False
82,70,4.1285,82,70,70,82,True
55,34,9.9165,55,34,34,34,False
30,63,0.43000000000000005,30,63,63,63,False
56,63,7.6884999999999994,56,63,70,63,False
49,95,0.571,49,95,95,95,False
92,99,0.6965,92,99,99,99,False
2,64,0.4395,2,64,64,64,False
27,56,0.49550000000000005,27,56,56,56,False
38,23,0.4605,38,23,23,26,False
3,73,9.0515,3,3,70,73,False
91,22,0.384,91,22,22,22,False
18,32,0.7050000000000001,18,32,32,32,False
60,79,0.34450000000000003,60,79,79,79,False
78,53,7.7135,78,78,70,53,False
59,56,0.367,59,56,56,33,False
78,56,0.3845,78,56,56,33,False
67,40,9.0425,67,40,70,40,False
82,59,0.827,82,59,59,59,False
7,50,7.4325,7,50,70,50,False
72,92,6.45,72,72,70,15,False
38,76,9.231,38,38,70,76,False
77,25,0.4445,77,25,25,25,False
31,2,7.977,31,31,70,2,False
28,17,1.0965,17,17,17,17,False
77,36,0.4605,77,36,36,36,False
38,37,8.3795,38,37,70,37,False
68,38,0.688,68,38,38,38,False
9,11,6.4190000000000005,9,11,11,9,True
51,53,0.925,53,53,53,53,False
42,99,0.4265,42,99,99,99,False
2,68,8.4885,2,2,70,70,False
6,2,9.064499999999999,6,2,70,2,False
58,65,0.549,58,65,65,65,False
45,22,0.551,45,22,22,22,False
28,43,0.47350000000000003,28,43,43,43,False
1,90,0.4645,1,90,90,90,False
66,26,0.4205,66,26,26,26,False
98,78,7.4384999999999994,98,78,70,78,False
7,10,7.9510000000000005,7,7,70,34,False
71,81,0.5495,71,81,81,81,False
38,16,8.237,38,16,70,16,False
19,99,0.6094999999999999,19,99,99,99,False
82,43,0.423,82,43,43,43,False
63,10,0.5755,63,10,10,10,False
15,54,0.367,15,54,54,54,False
91,43,0.4705,91,43,43,43,False
7,56,6.697,7,56,70,58,False
81,55,5.326499999999999,55,55,55,81,True
90,56,0.598,90,56,56,56,False
34,7,0.398,34,7,7,7,False
23,87,6.526,23,87,87,23,True
86,68,1.205,68,36,68,36,False
18,7,0.411,18,7,7,7,False
1,99,0.3665,1,99,99,43,False
63,19,8.4435,63,19,70,39,False
27,87,0.832,27,87,87,87,False
32,65,0.575,32,65,65,65,False
78,63,0.4395,78,63,63,63,False
3,9,0.8245,9,9,9,9,False
85,80,0.3805,85,80,80,80,False
68,77,6.742,68,68,70,77,False
66,49,0.401,66,57,45,45,False
9,17,5.816,9,17,17,9,True
47,52,0.4675,47,52,52,52,False
84,49,0.486,84,49,49,49,False
47,97,0.5754999999999999,47,97,97,97,False
81,75,0.437,81,75,75,75,False
18,54,0.35750000000000004,18,54,54,54,False
51,9,0.5115,51,9,9,9,False
8,32,0.761,8,32,8,32,False
48,23,0.492,48,23,23,23,False
40,16,0.7595,40,16,16,16,False
71,57,0.42800000000000005,71,57,57,94,False
68,43,0.4455,68,43,43,43,False
30,73,7.6855,30,30,70,73,False
35,72,0.579,35,72,72,72,False
3,16,8.8125,3,3,70,16,False
47,27,0.46,47,27,27,27,False
2,52,0.439,2,52,52,52,False
9,43,0.5675,9,43,43,43,False
81,10,0.477,81,10,10,10,False
30,5,7.970000000000001,30,5,70,5,False
81,38,7.8655,81,38,70,15,False
8,43,0.4465,8,43,43,43,False
32,91,8.3735,32,91,70,91,False
95,41,8.339500000000001,95,41,70,41,False
42,72,0.6545,42,72,72,72,False
26,10,0.5875,26,10,10,10,False
74,80,8.192499999999999,74,74,70,80,False
1,35,0.7675,35,35,35,35,False
82,68,3.607,82,68,68,82,True
23,22,1.8965,22,22,22,23,True
1,56,0.366,1,56,56,12,False
28,6,1.324,6,6,6,12,False
